案件, 縣市, 鄉鎮市區, 同意票數, 不同意票數, 有效票數, 投票權人數
c15, 臺南市, 新化區, 6530, 12063, 18593, 37296
c15, 臺南市, 新市區, 5374, 9981, 15355, 30386
c15, 臺南市, 新營區, 10841, 20018, 30859, 64949
c15, 臺南市, 東區, 29616, 50890, 80506, 153359
c15, 臺南市, 東山區, 2089, 4204, 6293, 18471
c15, 臺南市, 柳營區, 2872, 5658, 8530, 18804
c15, 臺南市, 楠西區, 995, 2544, 3539, 8528
c15, 臺南市, 歸仁區, 9988, 18728, 28716, 57387
c15, 臺南市, 永康區, 34171, 62863, 97034, 195001
c15, 臺南市, 玉井區, 1665, 3878, 5543, 12357
c15, 臺南市, 白河區, 3476, 6415, 9891, 24894
c15, 臺南市, 西港區, 3256, 6328, 9584, 21564
c15, 臺南市, 關廟區, 4948, 9878, 14826, 29913
c15, 臺南市, 鹽水區, 3508, 6307, 9815, 22121
c15, 臺南市, 麻豆區, 6621, 10960, 17581, 37963
c15, 臺南市, 龍崎區, 485, 1167, 1652, 3713
c15, 臺東縣, , 24813, 62900, 87713, 185996
c15, 臺東縣, 卑南鄉, 2112, 4952, 7064, 14976
c15, 臺東縣, 大武鄉, 636, 1670, 2306, 5266
c15, 臺東縣, 太麻里鄉, 1147, 3148, 4295, 9666
c15, 臺東縣, 延平鄉, 335, 1118, 1453, 2930
c15, 臺東縣, 成功鎮, 1217, 4110, 5327, 12426
c15, 臺東縣, 東河鄉, 831, 2088, 2919, 7635
c15, 臺東縣, 池上鄉, 894, 2075, 2969, 7162
c15, 臺東縣, 海端鄉, 373, 1226, 1599, 3278
c15, 臺東縣, 綠島鄉, 467, 1039, 1506, 3579
c15, 臺東縣, 臺東市, 12992, 31881, 44873, 87803
c15, 臺東縣, 蘭嶼鄉, 452, 1032, 1484, 4181
c15, 臺東縣, 達仁鄉, 382, 1261, 1643, 3137
c15, 臺東縣, 金峰鄉, 454, 1176, 1630, 3028
c15, 臺東縣, 長濱鄉, 593, 1717, 2310, 6484
c15, 臺東縣, 關山鎮, 1032, 2442, 3474, 7509
c15, 臺東縣, 鹿野鄉, 896, 1965, 2861, 6936
c15, 花蓮縣, , 38850, 97972, 136822, 278059
c15, 花蓮縣, 光復鄉, 1345, 3871, 5216, 11417
c15, 花蓮縣, 卓溪鄉, 585, 2002, 2587, 4947
c15, 花蓮縣, 吉安鄉, 10232, 26015, 36247, 72116
c15, 花蓮縣, 壽豐鄉, 2363, 5703, 8066, 15847
c15, 花蓮縣, 富里鄉, 1034, 2693, 3727, 9065
c15, 花蓮縣, 新城鄉, 2473, 6193, 8666, 17029
c15, 花蓮縣, 玉里鎮, 2402, 6382, 8784, 20650
c15, 花蓮縣, 瑞穗鄉, 1135, 3451, 4586, 10279
c15, 花蓮縣, 秀林鄉, 1694, 4326, 6020, 12562
c15, 花蓮縣, 花蓮市, 13072, 30596, 43668, 84807
c15, 花蓮縣, 萬榮鄉, 668, 1986, 2654, 5269
c15, 花蓮縣, 豐濱鄉, 520, 1207, 1727, 4395
c15, 花蓮縣, 鳳林鎮, 1327, 3547, 4874, 9676
c15, 苗栗縣, , 74809, 172173, 246982, 461580
c15, 苗栗縣, 三灣鄉, 855, 2253, 3108, 5852
c15, 苗栗縣, 三義鄉, 2166, 5583, 7749, 13889
c15, 苗栗縣, 公館鄉, 4595, 10963, 15558, 28318
c15, 苗栗縣, 卓蘭鎮, 2341, 5742, 8083, 14772
c15, 苗栗縣, 南庄鄉, 1189, 2880, 4069, 8784
c15, 苗栗縣, 大湖鄉, 1898, 4329, 6227, 12653
c15, 苗栗縣, 後龍鎮, 5002, 10779, 15781, 30948
c15, 苗栗縣, 泰安鄉, 777, 2490, 3267, 5180
c15, 苗栗縣, 獅潭鄉, 497, 1381, 1878, 3968
c15, 苗栗縣, 竹南鎮, 11697, 24847, 36544, 68528
c15, 苗栗縣, 苑裡鎮, 6245, 14548, 20793, 38890
c15, 苗栗縣, 苗栗市, 12854, 28018, 40872, 74249
c15, 苗栗縣, 西湖鄉, 987, 2288, 3275, 6382
c15, 苗栗縣, 通霄鎮, 4556, 10178, 14734, 29709
c15, 苗栗縣, 造橋鄉, 1696, 4224, 5920, 11027
c15, 苗栗縣, 銅鑼鄉, 2346, 5800, 8146, 15424
c15, 苗栗縣, 頭份市, 13417, 31783, 45200, 83617
c15, 苗栗縣, 頭屋鄉, 1691, 4087, 5778, 9390
c15, 連江縣, , 1480, 4110, 5590, 11205
c15, 連江縣, 北竿鄉, 266, 811, 1077, 2125
c15, 連江縣, 南竿鄉, 849, 2342, 3191, 6461
c15, 連江縣, 東引鄉, 165, 397, 562, 1138
c15, 連江縣, 莒光鄉, 200, 560, 760, 1481
c15, 金門縣, , 10826, 30970, 41796, 122695
c15, 金門縣, 烈嶼鄉, 869, 3202, 4071, 11676
c15, 金門縣, 烏坵鄉, 38, 125, 163, 567
c15, 金門縣, 金城鎮, 3241, 9347, 12588, 37815
c15, 金門縣, 金寧鄉, 3170, 6573, 9743, 28162
c15, 金門縣, 金沙鎮, 1258, 4967, 6225, 18560
c15, 金門縣, 金湖鎮, 2250, 6756, 9006, 25915
c15, 雲林縣, , 88127, 190434, 278561, 584480
c15, 雲林縣, 二崙鄉, 3275, 6738, 10013, 23367
c15, 雲林縣, 元長鄉, 2717, 6177, 8894, 22830
c15, 雲林縣, 北港鎮, 5486, 11404, 16890, 33958
c15, 雲林縣, 口湖鄉, 2990, 7195, 10185, 24193
c15, 雲林縣, 古坑鄉, 4164, 9260, 13424, 27477
c15, 雲林縣, 四湖鄉, 2192, 5251, 7443, 20983
c15, 雲林縣, 土庫鎮, 3824, 7891, 11715, 24412
c15, 雲林縣, 大埤鄉, 2538, 5310, 7848, 16509
c15, 雲林縣, 崙背鄉, 2880, 6338, 9218, 21050
c15, 雲林縣, 斗六市, 15497, 33537, 49034, 89761
c15, 雲林縣, 斗南鎮, 6583, 13713, 20296, 38138
c15, 雲林縣, 東勢鄉, 1761, 4200, 5961, 13239
c15, 雲林縣, 林內鄉, 2539, 5386, 7925, 15551
c15, 雲林縣, 水林鄉, 2689, 6034, 8723, 22508
c15, 雲林縣, 臺西鄉, 2524, 6237, 8761, 21125
c15, 雲林縣, 莿桐鄉, 4027, 8252, 12279, 24570
c15, 雲林縣, 虎尾鎮, 9596, 19755, 29351, 58167
c15, 雲林縣, 褒忠鄉, 1790, 3641, 5431, 11381
c15, 雲林縣, 西螺鎮, 6128, 12384, 18512, 38142
c15, 雲林縣, 麥寮鄉, 4927, 11731, 16658, 37119
c15, 高雄市, , 436565, 870018, 1306583, 2353342
c15, 高雄市, 三民區, 56856, 106137, 162993, 289519
c15, 高雄市, 仁武區, 13068, 28094, 41162, 73611
c15, 高雄市, 內門區, 1695, 3965, 5660, 13002
c15, 高雄市, 六龜區, 1451, 3386, 4837, 11501
c15, 高雄市, 前金區, 4776, 8995, 13771, 23928
c15, 高雄市, 前鎮區, 30275, 58765, 89040, 161797
c15, 高雄市, 大寮區, 16588, 35551, 52139, 97309
c15, 高雄市, 大樹區, 6166, 13003, 19169, 36772
c15, 高雄市, 大社區, 5753, 10353, 16106, 30046
c15, 高雄市, 小港區, 25181, 48504, 73685, 132733
c15, 高雄市, 岡山區, 14680, 32567, 47247, 81244
c15, 高雄市, 左營區, 30605, 63666, 94271, 161367
c15, 高雄市, 彌陀區, 2893, 6438, 9331, 16487
c15, 高雄市, 新興區, 9445, 16428, 25873, 44355
c15, 高雄市, 旗山區, 5654, 10819, 16473, 31996
c15, 高雄市, 旗津區, 4223, 7751, 11974, 24860
c15, 高雄市, 杉林區, 1437, 2898, 4335, 10607
c15, 高雄市, 林園區, 10174, 20560, 30734, 59129
c15, 高雄市, 桃源區, 385, 1450, 1835, 3498
c15, 高雄市, 梓官區, 5238, 11624, 16862, 31025
c15, 高雄市, 楠梓區, 28585, 57582, 86167, 153132
c15, 高雄市, 橋頭區, 6321, 12345, 18666, 32565
c15, 高雄市, 永安區, 2323, 4723, 7046, 12001
c15, 高雄市, 湖內區, 4289, 9148, 13437, 25729
c15, 高雄市, 燕巢區, 4398, 9355, 13753, 26012
c15, 高雄市, 田寮區, 897, 1982, 2879, 6671
c15, 高雄市, 甲仙區, 706, 1702, 2408, 5417
c15, 高雄市, 美濃區, 4922, 12858, 17780, 35311
c15, 高雄市, 苓雅區, 29700, 55824, 85524, 146786
c15, 高雄市, 茂林區, 246, 812, 1058, 1615
c15, 高雄市, 茄萣區, 4510, 8546, 13056, 26212
c15, 高雄市, 路竹區, 7908, 16072, 23980, 43850
c15, 高雄市, 那瑪夏區, 283, 1184, 1467, 2424
c15, 高雄市, 阿蓮區, 4353, 8139, 12492, 24534
c15, 高雄市, 鳥松區, 7877, 14661, 22538, 39191
c15, 高雄市, 鳳山區, 55770, 113855, 169625, 300510
c15, 高雄市, 鹽埕區, 4613, 7277, 11890, 21617
c15, 高雄市, 鼓山區, 22321, 42999, 65320, 114979
c16, 全國, , 5895560, 4014215, 9909775, 19757067
c16, 南投縣, , 138860, 85227, 224087, 427089
c16, 南投縣, 中寮鄉, 4091, 2681, 6772, 13181
c16, 南投縣, 仁愛鄉, 3866, 2240, 6106, 12589
c16, 南投縣, 信義鄉, 4054, 2328, 6382, 13299
c16, 南投縣, 南投市, 29595, 17785, 47380, 84328
c16, 南投縣, 名間鄉, 11108, 6888, 17996, 33408
c16, 南投縣, 國姓鄉, 5164, 3258, 8422, 16597
c16, 南投縣, 埔里鎮, 22085, 13740, 35825, 68763
c16, 南投縣, 水里鄉, 4806, 2957, 7763, 15458
c16, 南投縣, 竹山鎮, 14566, 8897, 23463, 47034
c16, 南投縣, 草屯鎮, 27449, 17070, 44519, 82922
c16, 南投縣, 集集鎮, 3091, 1875, 4966, 9611
c16, 南投縣, 魚池鄉, 4192, 2636, 6828, 13958
c16, 南投縣, 鹿谷鄉, 4793, 2872, 7665, 15941
c16, 嘉義市, , 64519, 45975, 110494, 221553
c16, 嘉義市, 東區, 29288, 21014, 50302, 100647
c16, 嘉義市, 西區, 35231, 24961, 60192, 120906
c16, 嘉義縣, , 114627, 81395, 196022, 442775
c16, 嘉義縣, 中埔鄉, 9376, 6797, 16173, 39139
c16, 嘉義縣, 六腳鄉, 4311, 3010, 7321, 20821
c16, 嘉義縣, 大埔鄉, 1165, 789, 1954, 3999
c16, 嘉義縣, 大林鎮, 7123, 5269, 12392, 26922
c16, 嘉義縣, 太保市, 8778, 6106, 14884, 31568
c16, 嘉義縣, 布袋鎮, 6202, 3859, 10061, 23965
c16, 嘉義縣, 新港鄉, 7286, 5235, 12521, 27342
c16, 嘉義縣, 朴子市, 9407, 6717, 16124, 35191
c16, 嘉義縣, 東石鄉, 4402, 2914, 7316, 21915
c16, 嘉義縣, 梅山鄉, 4757, 3413, 8170, 17083
c16, 嘉義縣, 民雄鄉, 16658, 12239, 28897, 61209
c16, 嘉義縣, 水上鄉, 12155, 8383, 20538, 43857
c16, 嘉義縣, 溪口鄉, 3260, 2464, 5724, 13105
c16, 嘉義縣, 番路鄉, 2849, 2154, 5003, 10156
c16, 嘉義縣, 竹崎鄉, 8088, 6112, 14200, 31228
c16, 嘉義縣, 義竹鄉, 4391, 2845, 7236, 16647
c16, 嘉義縣, 阿里山鄉, 1137, 809, 1946, 4691
c16, 嘉義縣, 鹿草鄉, 3282, 2280, 5562, 13937
c16, 基隆市, , 90311, 61447, 151758, 320030
c16, 基隆市, 七堵區, 13203, 9184, 22387, 46256
c16, 基隆市, 中山區, 11495, 8015, 19510, 41856
c16, 基隆市, 中正區, 11413, 8035, 19448, 45545
c16, 基隆市, 仁愛區, 10277, 7453, 17730, 36738
c16, 基隆市, 信義區, 13576, 8744, 22320, 46014
c16, 基隆市, 安樂區, 20635, 13539, 34174, 70396
c16, 基隆市, 暖暖區, 9712, 6477, 16189, 33225
c16, 宜蘭縣, , 111743, 77082, 188825, 386089
c16, 宜蘭縣, 三星鄉, 5091, 3657, 8748, 19051
c16, 宜蘭縣, 五結鄉, 9815, 6809, 16624, 34892
c16, 宜蘭縣, 冬山鄉, 13244, 8821, 22065, 45405
c16, 宜蘭縣, 南澳鄉, 1491, 847, 2338, 4644
c16, 宜蘭縣, 員山鄉, 7442, 5549, 12991, 28131
c16, 宜蘭縣, 壯圍鄉, 6234, 4316, 10550, 21447
c16, 宜蘭縣, 大同鄉, 1222, 807, 2029, 4935
c16, 宜蘭縣, 宜蘭市, 23936, 16264, 40200, 79167
c16, 宜蘭縣, 礁溪鄉, 8806, 6001, 14807, 31084
c16, 宜蘭縣, 羅東鎮, 17459, 12335, 29794, 57686
c16, 宜蘭縣, 蘇澳鎮, 10050, 6665, 16715, 34512
c16, 宜蘭縣, 頭城鎮, 6953, 5011, 11964, 25135
c16, 屏東縣, , 192218, 136052, 328270, 711720
c16, 屏東縣, 三地門鄉, 1712, 1155, 2867, 6373
c16, 屏東縣, 九如鄉, 5096, 3903, 8999, 19132
c16, 屏東縣, 佳冬鄉, 4194, 3005, 7199, 17063
c16, 屏東縣, 來義鄉, 2124, 1037, 3161, 6257
c16, 屏東縣, 內埔鄉, 11406, 8400, 19806, 47558
c16, 屏東縣, 南州鄉, 2503, 1871, 4374, 9479
c16, 屏東縣, 屏東市, 49795, 33508, 83303, 170148
c16, 屏東縣, 崁頂鄉, 3357, 2348, 5705, 12270
c16, 屏東縣, 恆春鎮, 6226, 4698, 10924, 25661
c16, 屏東縣, 新園鄉, 8152, 5749, 13901, 30706
c16, 屏東縣, 新埤鄉, 2253, 1670, 3923, 9033
c16, 屏東縣, 春日鄉, 546, 409, 955, 3923
c16, 屏東縣, 東港鎮, 10468, 7821, 18289, 39495
c16, 屏東縣, 枋寮鄉, 5747, 3997, 9744, 21394
c16, 屏東縣, 枋山鄉, 1283, 869, 2152, 4856
c16, 屏東縣, 林邊鄉, 4367, 3224, 7591, 15691
c16, 屏東縣, 泰武鄉, 1410, 943, 2353, 4344
c16, 屏東縣, 滿州鄉, 1611, 1165, 2776, 7206
c16, 屏東縣, 潮州鎮, 12945, 9090, 22035, 46444
c16, 屏東縣, 牡丹鄉, 957, 667, 1624, 4314
c16, 屏東縣, 獅子鄉, 1027, 676, 1703, 4230
c16, 屏東縣, 琉球鄉, 2507, 1521, 4028, 10706
c16, 屏東縣, 瑪家鄉, 1873, 1134, 3007, 5663
c16, 屏東縣, 竹田鄉, 4466, 3319, 7785, 15353
c16, 屏東縣, 萬丹鄉, 11618, 8736, 20354, 43478
c16, 屏東縣, 萬巒鄉, 4477, 3300, 7777, 17945
c16, 屏東縣, 車城鄉, 1562, 1186, 2748, 7595
c16, 屏東縣, 里港鄉, 5945, 4656, 10601, 22128
c16, 屏東縣, 長治鄉, 7444, 5185, 12629, 26256
c16, 屏東縣, 霧臺鄉, 823, 626, 1449, 2950
c16, 屏東縣, 高樹鄉, 5343, 3843, 9186, 21697
c16, 屏東縣, 鹽埔鄉, 6046, 4102, 10148, 22402
c16, 屏東縣, 麟洛鄉, 2935, 2239, 5174, 9970
c16, 彰化縣, , 328349, 223084, 551433, 1066994
c16, 彰化縣, 二林鎮, 11880, 8187, 20067, 42976
c16, 彰化縣, 二水鄉, 4055, 2953, 7008, 13339
c16, 彰化縣, 伸港鄉, 9449, 6096, 15545, 30407
c16, 彰化縣, 北斗鎮, 8622, 5815, 14437, 27593
c16, 彰化縣, 和美鎮, 23210, 15941, 39151, 75286
c16, 彰化縣, 員林市, 32021, 21152, 53173, 102028
c16, 彰化縣, 埔心鄉, 9909, 6543, 16452, 29642
c16, 彰化縣, 埔鹽鄉, 9245, 5822, 15067, 28026
c16, 彰化縣, 埤頭鄉, 7504, 4793, 12297, 25677
c16, 彰化縣, 大城鄉, 2976, 1899, 4875, 14713
c16, 彰化縣, 大村鄉, 10080, 6700, 16780, 31492
c16, 彰化縣, 彰化市, 61812, 43718, 105530, 190995
c16, 彰化縣, 永靖鄉, 9888, 6806, 16694, 31239
c16, 彰化縣, 溪州鄉, 6641, 4852, 11493, 25405
c16, 彰化縣, 溪湖鎮, 14324, 9370, 23694, 45147
c16, 彰化縣, 田中鎮, 10701, 7580, 18281, 35391
c16, 彰化縣, 田尾鄉, 7479, 4855, 12334, 23179
c16, 彰化縣, 社頭鄉, 11509, 7432, 18941, 36306
c16, 彰化縣, 福興鄉, 11401, 7659, 19060, 39745
c16, 彰化縣, 秀水鄉, 10186, 7197, 17383, 32394
c16, 彰化縣, 竹塘鄉, 3597, 2360, 5957, 12821
c16, 彰化縣, 線西鄉, 4647, 2949, 7596, 14065
c16, 彰化縣, 芬園鄉, 6153, 4024, 10177, 20408
c16, 彰化縣, 花壇鄉, 12086, 8503, 20589, 38924
c16, 彰化縣, 芳苑鄉, 7397, 4898, 12295, 29291
c16, 彰化縣, 鹿港鎮, 21577, 14980, 36557, 70505
c16, 新北市, , 1000493, 691936, 1692429, 3375513
c16, 新北市, 三峽區, 26544, 18649, 45193, 94291
c16, 新北市, 三芝區, 5087, 3686, 8773, 20119
c16, 新北市, 三重區, 93399, 70120, 163519, 329846
c16, 新北市, 中和區, 110005, 70784, 180789, 355978
c16, 新北市, 五股區, 20000, 14792, 34792, 72443
c16, 新北市, 八里區, 9280, 6562, 15842, 32970
c16, 新北市, 土城區, 59061, 40462, 99523, 200783
c16, 新北市, 坪林區, 1535, 1030, 2565, 5891
c16, 新北市, 平溪區, 1034, 710, 1744, 4321
c16, 新北市, 新店區, 86688, 52198, 138886, 264053
c16, 新北市, 新莊區, 103947, 73997, 177944, 344981
c16, 新北市, 板橋區, 136267, 98719, 234986, 463411
c16, 新北市, 林口區, 26917, 18029, 44946, 86203
c16, 新北市, 樹林區, 43905, 32015, 75920, 152102
c16, 新北市, 永和區, 62766, 39572, 102338, 187798
c16, 新北市, 汐止區, 50587, 33825, 84412, 173831
c16, 新北市, 泰山區, 19053, 13363, 32416, 64252
c16, 新北市, 淡水區, 42612, 29215, 71827, 147272
c16, 新北市, 深坑區, 6116, 4199, 10315, 20624
c16, 新北市, 烏來區, 1540, 958, 2498, 5264
c16, 新北市, 瑞芳區, 8893, 6104, 14997, 35036
c16, 新北市, 石碇區, 1680, 1329, 3009, 6861
c16, 新北市, 石門區, 2776, 2005, 4781, 10528
c16, 新北市, 萬里區, 4941, 3578, 8519, 19297
c16, 新北市, 蘆洲區, 46599, 34317, 80916, 167457
c16, 新北市, 貢寮區, 2347, 2384, 4731, 11279
c16, 新北市, 金山區, 4900, 3746, 8646, 18978
c16, 新北市, 雙溪區, 2067, 1357, 3424, 7999
c16, 新北市, 鶯歌區, 19947, 14231, 34178, 71645
c16, 新竹市, , 110083, 73690, 183773, 351775
c16, 新竹市, 北區, 37623, 25982, 63605, 123122
c16, 新竹市, 東區, 52428, 34488, 86916, 163757
c16, 新竹市, 香山區, 20032, 13220, 33252, 64896
c16, 新竹縣, , 139470, 93309, 232779, 445051
c16, 新竹縣, 五峰鄉, 946, 601, 1547, 3997
c16, 新竹縣, 北埔鄉, 2513, 1706, 4219, 8180
c16, 新竹縣, 寶山鄉, 4244, 2763, 7007, 12973
c16, 新竹縣, 尖石鄉, 1697, 1279, 2976, 7364
c16, 新竹縣, 峨眉鄉, 1579, 1102, 2681, 5068
c16, 新竹縣, 新埔鎮, 9280, 5735, 15015, 28894
c16, 新竹縣, 新豐鄉, 14072, 9655, 23727, 45790
c16, 新竹縣, 橫山鄉, 3613, 2444, 6057, 11346
c16, 新竹縣, 湖口鄉, 19891, 13229, 33120, 63511
c16, 新竹縣, 竹北市, 44987, 30205, 75192, 137129
c16, 新竹縣, 竹東鎮, 23823, 15411, 39234, 78794
c16, 新竹縣, 芎林鄉, 5368, 3877, 9245, 17293
c16, 新竹縣, 關西鎮, 7457, 5302, 12759, 24712
c16, 桃園市, , 518318, 337300, 855618, 1801823
c16, 桃園市, 中壢區, 100616, 62949, 163565, 334402
c16, 桃園市, 八德區, 45937, 30421, 76358, 165065
c16, 桃園市, 大園區, 19806, 13867, 33673, 73900
c16, 桃園市, 大溪區, 21913, 15074, 36987, 78285
c16, 桃園市, 平鎮區, 55590, 34675, 90265, 183560
c16, 桃園市, 復興區, 2604, 1932, 4536, 9766
c16, 桃園市, 新屋區, 12387, 8582, 20969, 41461
c16, 桃園市, 桃園區, 101918, 67207, 169125, 359790
c16, 桃園市, 楊梅區, 40318, 24433, 64751, 137917
c16, 桃園市, 蘆竹區, 35742, 24763, 60505, 129252
c16, 桃園市, 觀音區, 14918, 10234, 25152, 55149
c16, 桃園市, 龍潭區, 31654, 18551, 50205, 101574
c16, 桃園市, 龜山區, 34915, 24612, 59527, 131702
c16, 澎湖縣, , 22697, 13207, 35904, 90405
c16, 澎湖縣, 七美鄉, 535, 340, 875, 3374
c16, 澎湖縣, 望安鄉, 945, 573, 1518, 4628
c16, 澎湖縣, 湖西鄉, 3078, 1727, 4805, 12741
c16, 澎湖縣, 白沙鄉, 2003, 1180, 3183, 8625
c16, 澎湖縣, 西嶼鄉, 1266, 768, 2034, 7382
c16, 澎湖縣, 馬公市, 14870, 8619, 23489, 53655
c16, 臺中市, , 725778, 478271, 1204049, 2295642
c16, 臺中市, 中區, 4199, 3157, 7356, 14696
c16, 臺中市, 北區, 38821, 25381, 64202, 124621
c16, 臺中市, 北屯區, 73413, 46183, 119596, 227720
c16, 臺中市, 南區, 34386, 23722, 58108, 103643
c16, 臺中市, 南屯區, 45026, 29930, 74956, 135448
c16, 臺中市, 后里區, 14056, 9112, 23168, 44962
c16, 臺中市, 和平區, 3117, 2061, 5178, 9498
c16, 臺中市, 外埔區, 8609, 5582, 14191, 27059
c16, 臺中市, 大安區, 4964, 3443, 8407, 16520
c16, 臺中市, 大甲區, 19426, 13302, 32728, 63069
c16, 臺中市, 大肚區, 14878, 9711, 24589, 47457
c16, 臺中市, 大里區, 52609, 34361, 86970, 171769
c16, 臺中市, 大雅區, 24116, 15958, 40074, 77189
c16, 臺中市, 太平區, 47742, 30518, 78260, 157926
c16, 臺中市, 新社區, 5903, 3924, 9827, 20860
c16, 臺中市, 東勢區, 13214, 9096, 22310, 43181
c16, 臺中市, 東區, 20239, 13985, 34224, 64291
c16, 臺中市, 梧棲區, 14523, 9551, 24074, 47040
c16, 臺中市, 沙鹿區, 22892, 15188, 38080, 74207
c16, 臺中市, 清水區, 23167, 14645, 37812, 71528
c16, 臺中市, 潭子區, 28569, 18357, 46926, 89487
c16, 臺中市, 烏日區, 19358, 13048, 32406, 61705
c16, 臺中市, 石岡區, 4113, 2674, 6787, 12880
c16, 臺中市, 神岡區, 16779, 12035, 28814, 54565
c16, 臺中市, 西區, 30092, 20956, 51048, 95040
c16, 臺中市, 西屯區, 59399, 38045, 97444, 183814
c16, 臺中市, 豐原區, 45002, 29882, 74884, 136658
c16, 臺中市, 霧峰區, 17744, 11582, 29326, 55225
c16, 臺中市, 龍井區, 19422, 12882, 32304, 63584
c16, 臺北市, , 698579, 494516, 1193095, 2228430
c16, 臺北市, 中山區, 58611, 44414, 103025, 195148
c16, 臺北市, 中正區, 41549, 28544, 70093, 128292
c16, 臺北市, 信義區, 60987, 41507, 102494, 190444
c16, 臺北市, 內湖區, 76531, 52585, 129116, 236824
c16, 臺北市, 北投區, 64303, 46598, 110901, 213250
c16, 臺北市, 南港區, 31894, 23041, 54935, 101907
c16, 臺北市, 士林區, 71992, 54662, 126654, 241854
c16, 臺北市, 大同區, 31347, 25374, 56721, 107557
c16, 臺北市, 大安區, 80894, 55473, 136367, 252645
c16, 臺北市, 文山區, 77470, 49080, 126550, 227211
c16, 臺北市, 松山區, 55200, 38025, 93225, 169278
c16, 臺北市, 萬華區, 47801, 35213, 83014, 164020
c16, 臺南市, , 422398, 310812, 733210, 1594821
c16, 臺南市, 七股區, 4511, 3087, 7598, 19950
c16, 臺南市, 下營區, 5003, 3481, 8484, 20947
c16, 臺南市, 中西區, 17852, 14831, 32683, 65261
c16, 臺南市, 仁德區, 17804, 13064, 30868, 64632
c16, 臺南市, 佳里區, 13974, 9415, 23389, 50407
c16, 臺南市, 六甲區, 4574, 3591, 8165, 19144
c16, 臺南市, 北區, 31092, 23203, 54295, 110906
c16, 臺南市, 北門區, 2089, 1422, 3511, 9925
c16, 臺南市, 南化區, 1883, 1368, 3251, 7786
c16, 臺南市, 南區, 27903, 21566, 49469, 108650
c16, 臺南市, 善化區, 10307, 7882, 18189, 39950
c16, 臺南市, 大內區, 2110, 1454, 3564, 8654
c16, 臺南市, 學甲區, 5511, 4003, 9514, 22567
c16, 臺南市, 安南區, 42902, 32042, 74944, 159654
c16, 臺南市, 安定區, 7000, 5286, 12286, 26104
c16, 臺南市, 安平區, 14746, 10955, 25701, 55379
c16, 臺南市, 官田區, 4618, 3440, 8058, 18675
c16, 臺南市, 將軍區, 3964, 2778, 6742, 17754
c16, 臺南市, 山上區, 1457, 1016, 2473, 6511
c16, 臺南市, 左鎮區, 945, 707, 1652, 4418
c16, 臺南市, 後壁區, 4616, 3468, 8084, 20841
c16, 臺南市, 新化區, 10063, 7660, 17723, 37296
c16, 臺南市, 新市區, 8362, 6149, 14511, 30386
c16, 臺南市, 新營區, 17689, 11710, 29399, 64949
c16, 臺南市, 東區, 44495, 32777, 77272, 153359
c16, 臺南市, 東山區, 3372, 2451, 5823, 18471
c16, 臺南市, 柳營區, 4734, 3219, 7953, 18804
c16, 臺南市, 楠西區, 1991, 1346, 3337, 8528
c16, 臺南市, 歸仁區, 15594, 11711, 27305, 57387
c16, 臺南市, 永康區, 53835, 38433, 92268, 195001
c16, 臺南市, 玉井區, 3185, 2093, 5278, 12357
c16, 臺南市, 白河區, 5294, 3848, 9142, 24894
c16, 臺南市, 西港區, 5130, 3712, 8842, 21564
c16, 臺南市, 關廟區, 8203, 5835, 14038, 29913
c16, 臺南市, 鹽水區, 5279, 3921, 9200, 22121
c16, 臺南市, 麻豆區, 9408, 7250, 16658, 37963
c16, 臺南市, 龍崎區, 903, 638, 1541, 3713
c16, 臺東縣, , 51032, 33932, 84964, 185996
c16, 臺東縣, 卑南鄉, 4065, 2819, 6884, 14976
c16, 臺東縣, 大武鄉, 1216, 902, 2118, 5266
c16, 臺東縣, 太麻里鄉, 2359, 1612, 3971, 9666
c16, 臺東縣, 延平鄉, 736, 598, 1334, 2930
c16, 臺東縣, 成功鎮, 3232, 2001, 5233, 12426
c16, 臺東縣, 東河鄉, 1629, 1177, 2806, 7635
c16, 臺東縣, 池上鄉, 1706, 1169, 2875, 7162
c16, 臺東縣, 海端鄉, 855, 685, 1540, 3278
c16, 臺東縣, 綠島鄉, 902, 553, 1455, 3579
c16, 臺東縣, 臺東市, 27095, 16947, 44042, 87803
c16, 臺東縣, 蘭嶼鄉, 634, 817, 1451, 4181
c16, 臺東縣, 達仁鄉, 752, 805, 1557, 3137
c16, 臺東縣, 金峰鄉, 847, 563, 1410, 3028
c16, 臺東縣, 長濱鄉, 1269, 840, 2109, 6484
c16, 臺東縣, 關山鎮, 2106, 1315, 3421, 7509
c16, 臺東縣, 鹿野鄉, 1629, 1129, 2758, 6936
c16, 花蓮縣, , 80187, 50311, 130498, 278059
c16, 花蓮縣, 光復鄉, 3023, 1911, 4934, 11417
c16, 花蓮縣, 卓溪鄉, 1380, 927, 2307, 4947
c16, 花蓮縣, 吉安鄉, 21528, 13261, 34789, 72116
c16, 花蓮縣, 壽豐鄉, 4465, 3251, 7716, 15847
c16, 花蓮縣, 富里鄉, 2133, 1402, 3535, 9065
